bahwa michelle obama dulunya adalah seorang transgender,“Pernahkah kalian mendengar/membaca/meriset topik bahwa michelle obama dulunya adalah seorang transgender?”.,HOAX
Baliho “Cinesia Timur Sakti” Bertuliskan Bahasa Cina di Bandara Haluoleo Kendari,"Sebuah gambar baliho bertuliskan bahasa Cina telah viral di media sosial, dan menjadi bahan perbincangan di masyarakat khususnya bagi warga provinsi Kendari. Foto baliho yang bertuliskan Cinesia Timur Sakti dengan aksara Bahasa Indonesia dan selebihnya dengan aksara Bahasa Cina ini disebutkan di media sosial berada di Bandara Haluoleo, Kendari, Sulawesi Tenggara. Menanggapi informasi yang viral tersebut, Kepala Humas Bandara Haluoleo memberikan klarifikasinya. Kepala Humas Bandara HLO, Andre, membenarkan adanya baliho tersebut. Menurutnya, itu merupakan baliho sebuah perusahaan penyedia alat berat, yang memasang baliho ucapan selamat datang karena pimpinan perusahaannya melakukan kunjungan kerja di Sulawesi Tenggara pada Sabtu (30/3/2019) lalu. “Pemasangan baliho itu dilakukan pada Jumat (29/3/2019) pagi oleh pegawai Bandara HLO tanpa mengetahui konten dari baliho itu dan tidak berkoordinasi dengan pimpinan,” katanya, Senin (1/4/2019). Rencananya, lanjut Andre, ruang iklan tempat baliho itu terpasang akan dikontrak selama sebulan penuh, namun terlanjur viral di media sosial sehingga diputuskan untuk dicopot pada Minggu (31/3) pagi. “Ini karena ada miskomunikasi dan balihonya telah kami turunkan,” tukasnya.",NON HOAX
Bandung Kota Zona Hitam Corona,"Per tanggal 8 September 2020, masuk zona oranye (orange). Menurut Ketua Harian Gugus Tugas Penanganan Covid-19 Kota Bandung, Ema Sumarna, berdasarkan data yang ada, dan yang ditentukan oleh pusat.",HOAX
Bangunan yang Terbakar di Polda Metro Jaya Bukan Gudang Peluru,"Kepala Bidang Humas Polda Metro Jaya Kombes Argo Yuwono mengklarifikasi bahwa bangunan yang terbakar di Polda Metro Jaya bukanlah gudang peluru. “Bukan gudang peluru, ruang bawah tanah ukuran 4×3 yang berisi barang-barang tidak terpakai seperti sarung magazen, sangkur zaman dulu, kotak pembungkus logistik,” ujar Argo.",NON HOAX
Banjir Di Depan Istana,Sebuah akun Facebook dengan nama Indrisantika Kurniasari pada tanggal 20 Februari 2017 memposting foto hoax dengan narasi: ‘ALHAMDULILLAH…. AKHIR NYA TOL LAUT DI DEPAN ISTANA NEGARA N BUNDARAN HI SELESAI JUGA HARI INI…!!!,HOAX
Bank Indonesia Cetak Uang 300 Triliyun,Sebuah akun Facebook bernama RA Kartini mengunggah artikel yang menyebutkan bahwa Bank Indonesia (BI) akan mencetak uang kartal sebesar Rp100 hingga Rp300 triliyun. Langkah itu diambil karena keadaan darurat keuangan negara yang semakin kritis.,HOAX
Banser NU Mendukung Aksi 212,TERIMA KASIH UNTUK SAUDARA TUA KAMI BANSER NU YANG TELAH MENYATAKAN SIAP MENURUNKAN 50.000 BANSER UNTUK MENJAGA UMAT ISLAM DALAM AKSI 212 DI JAKARTA SEMOGA BANSER TETAP JAYA ALLAHU AKBAR … !!!,HOAX
"Bantah Hoaks, Kominfo Sebut Registrasi SIM Murni untuk Keamanan","Per 31 Oktober 2017, para pengguna kartu SIM prabayar operator seluler di Indonesia, baik pelanggan lama maupun baru diwajibkan untuk mendaftar ulang dengan memakai nomor NIK dan Kartu Keluarga (KK). Seluruh pelanggan kartu SIM prabayar diwajibkan mendaftar, paling lambat pada 28 Februari 2018. Jika tidak melakukan registrasi, akan ada sanksi seperti pemblokiran nomor secara bertahap. Masyarakat pun bertanya-tanya, apa tujuan dari penerapan kebijakan tersebut? Direktur Jenderal Penyelenggaraan Pos dan Informatika Kementerian Komunikasi dan Informatika (Dirjen PPI Kemkominfo) Ahmad Ramli menjelaskan, registrasi ulang kartu SIM prabayar bertujuan untuk mendukung perkembangan ekonomi digital. Dengan begitu, transaksi keuangan di dunia online menjadi lebih aman. (Baca: Hoaks, Registrasi Kartu Prabayar Dikaitkan dengan Pilpres) “Tidak ada maksud lain dan kami mendukung transaksi online. Kalau menggunakan transaksi online, toko online, registrasi dengan identitas yang benar, itu akan mendukung ekonomi digital,” ujar Ahmad dalam konferensi pers Forum Merdeka Barat 9 di gedung Kemenkominfo, Jakarta Pusat, Rabu (1/11/2017). Selain itu, lanjut Ahmad, registrasi ulang kartu SIM dimaksudkan untuk melindungi masyarakat dari penipuan, tindak kejahatan dan pelanggaran hukum melalui sarana telepon seluler dan media elektronik lainnya. Oleh sebab itu, Ahmad mengimbau agar masyarakat tidak memercayai berita bohong yang menyarankan untuk tidak melakukan registrasi. ” Registrasi kartu prabayar ini juga dimaksudkan untuk memberikan kepastian, kenyamanan dan keamanan kepada masyarakat,” kata Ahmad. (Baca: Registrasi Kartu Prabayar Gagal Padahal Sudah 6 Kali SMS? Anda Tidak Sendiri…) Baik pelanggan lama maupun pelanggan baru dari semua operator seluler diwajibkan melakukan registrasi kartu SIM prabayar, namun caranya sedikit berbeda. Untuk pelanggan lama semua operator (Telkomsel, XL Axiata, Indosat, Tri, dan Smartfren) pelanggan cukup mengikrimkan pesan SMS ke nomor 4444 dengan format: ULANG# (16 digit NIK)#(16 digit nomor KK), Bagi pelanggan baru Telkomsel, registrasi dilakukan dengan mengirim SMS ke nomor 4444 dengan format: REG#(16 digit NIK)#(16 digit nomor KK). Pelanggan baru XL Axiata bisa melakukan registrasi dengan mengirim SMS ke nomor 4444 dengan format: DAFTAR#(16 digit NIK)#(16 digit nomor KK). Terakhir, untuk pelanggan baru Indosat, Tri, dan Smartfren, format SMS yang dikirim ke 4444 untuk registrasi adalah: (16 digit NIK)#(16 digit nomor KK). Selain di KTP, NIK alias Nomor Induk Kependudukan juga tercantum di KK, di samping kolom nama anggota keluarga. Sementara nomor KK tertulis dengan ukuran besar di bawah tulisan “Kartu Penduduk” di bagian atas KK. Pelanggan juga tidak perlu menyebutkan nama ibu kandung ketika registrasi. KTP atau KK palsu tidak bisa digunakan untuk registrasi, karena database operator seluler tersambung ke Dinas Kependudukan dan Kantor Catatan Sipil (Dukcapil), sehingga keaslian dokumen dapat langsung diverifikasi. Seluruh pelanggan kartu SIM prabayar diwajibkan mendaftar, paling lambat pada 28 Februari 2018. Jika tidak melakukan registrasi, akan ada sanksi seperti pemblokiran nomor secara bertahap. Kementerian Komunikasi dan Informatika mewajibkan pengguna sim card prabayar untuk melakukan registrasi nomor pelanggan (Kompas TV)”",NON HOAX
"Bantuan 3,5 Juta dari Pemerintah untuk Seluruh Pemilik E-KTP","Bantuan Uang Tunai Rp 3,5 Juta Disalurkan Pemerintah, Syaratnya Cukup Siapkan KTP.",HOAX
Bantuan Covid-19 untuk Pemilik SIM A dan C oleh Asuransi Jasa Raharja,"“Yang sudah punya sim C dan A ,coba di cek apakah sim C dan sim A anda dapat bantuan covid-19 Rp 900.000/bln dr Asuransi Jasa Raharja selama 4 bulan. syarat utama SIM masih berlaku / valid . Mulai januari s/d mei 2021 Di link ini https://s[dot]id/ektp-covid19”",HOAX
Bantuan Pulsa dan Kuota Belajar Kemendikbud Periode Bulan Maret,"http://kuotabimbel[dot]online/?v=75GigaBytes KEMENDIKBUD Program kuota belajar pulsa 200RB dan kuota 75GB untuk dosen, guru, siswa, mahasiswa selama pembelajaran jarak jauh periode bulan maret!",HOAX
Barcode dari Menristekdikti terhubung dengan website keberhasilan Jokowi,"Kuliah umum Menteri Riset Teknologi dan Pendidikan Tinggi Mohammad Nasir di Universitas Brawijaya, Malang, Jawa Timur pada 27 Maret 2019, menjadi sorotan. Itu setelah akun anonim Opposite6890 di Instagram mengungkap bahwa kuliah umum itu disusupi kampanye untuk capres-cawapres Nomor Urut 01, Joko Widodo-Ma’ruf Amin. Saat mempresentasikan materi, Menteri Mohammad Nasir meminta peserta kuliah umum untuk memindai QR Code yang ditampilkan dalam slide show. Akun Opposite6890 menjelaskan, bahwa setelah dipindai, ternyata QR Code tersebut terhubung ke salah satu website dengan alamat http://hebatdiki.com/index.html. Website itu berisi keberhasilan Presiden Joko Widodo memerintah selama 4 tahun. “Haruskah Kuliah Umum Era Now terkontaminasi oleh Kampanye Petahana ?? . Dan parahnya lagi di isi materi Black Campaign dan Hate Speech ?? . Petahana masih bermain dengan cara cara seperti ini ??? . Tunggu April 2019... Ada kejutan buat Rezim . #2019gantipresiden #opposite6890,” tulis akun Opposite6890.",NON HOAX
Bareskrim tangkap pelaku ujaran kebencian melalui Facebook,"Satgas Siber Patrol Direktorat Tindak Pidana Siber Bareskrim Polri menangkap pelaku penyebaran ujaran kebencian melalui media sosial Facebook. “Tersangka ditangkap karena menyebarkan hoaks yang berisi ujaran kebencian yaitu ada pasukan PKI mau membantai ulama,” kata Kasubdit 1 Direktorat Tindak Pidana Siber Bareskrim Polri Kombes Pol Irwan Anwar, Jakarta, Selasa. Irwan mengatakan pelaku yang bernama Yayi Haidar Aqua ini ditangkap pada Selasa dini hari. Yayi yang berprofesi sebagai pegawai negeri sipil ini ditangkap karena telah menyebarkan berita bohong tentang adanya pasukan PKI yang hendak membantai ulama. Berita bohong yang berisi ujaran kebencian itu diunggah di media sosial Facebook atas nama Ragil Prayoga Hartajo. Menurut dia, motif pelaku menyebarkan konten ujaran kebencian dengan alasan ingin mengingatkan Murid SMA 1 Sajira, Banten agar hati-hati terhadap bahaya laten komunis yang akan muncul. Dari tangan pelaku barang bukti yang berhasil disita: 1 (satu) unit handphone OPPO F5 warna Gold beserta sim card 3 dan Telkomsel 1 (satu) buah handphone OPPO A37 berwarna Hitam berserta sim card XL dan Telkomsel serta akun Facebook dengan nama “RAGIL PRAYOGA HARTAJO”. Atas perbuatan pelaku, pelaku dikenakan Pasal 45 ayat (3) Jo pasal 27 ayat (3) Undang-Undang Nomor 19 tahun 2016 tentang Perubahan atas Undang-Undang Nomor 11 Tahun 2008 tentang Informasi Transaksi Elektronik dan atau pasal 310 KUHP dan atau pasal 311 KUHP dan atau Pasal 207 KUHP.",NON HOAX
Batas Penukaran Tabung Biru Elpiji Menjadi Bright Gas Dibatasi Hingga Akhir Tahun,"Telah beredar narasi dari akun Facebook Aryono Ruslie yang mengatakan bahwa batas penukaran tabung gas biru sampai akhir tahun dan masyarakat bisa menggantinya dengan tabung pink atau bright gas. Selain itu jika lewat akhir tahun masih menukarkan tabung gas biru maka tidak diterima sehingga harus membeli baru 12 kg dengan harga beli menjadi 500 ribu. Sekilas info : Tabung gas biru batas penukaran sp akhir tahun ini,kalau beli isi ulang gas minta tab pink hrg nya gas aja spt biasa tp kalau lwt akhir thn msh punya tab biru penukaran tab biru tdk diterima lagi berarti kt hrs beli gas 12 kg + hrg tab jd sekitar 500 rb.",HOAX
Bawaslu Bantah Pelaku Surat Suara Tercoblos Di Malaysia Telah Ditangkap,"Beredar sebuah informasi di media sosial yang menyebutkan bahwa polisi telah menangkap beberapa pelaku surat suara tercoblos di Malaysia. Dalam informasi yang beredar, polisi telah mengamankan 3 orang bernama Adon Ramdhan yang merupakan pengelola ekspedisi Syarikat Paket Utama Nusantara yang disinyalir melakukan kecurangan untuk surat suara melalui metode pos. Dua orang WNI lain yang namanya disebut adalah Wahyu Prabowo dan Ellyzar. Bahkan dalam pesan berantai itu terdapat nama warga negara Malaysia Mohd Shazwan Bin Hassan alias Bang Wan. Menanggapi hal tersebut, Badan Pengawas Pemilu (Bawaslu) membantah polisi telah menangkap dalang surat suara tercoblos di Malaysia. Anggota Bawaslu, Fritz Edward Siregar menyampaikan tidak benar informasi bahwa tiga warga negara Indonesia telah menjadi tersangka.",NON HOAX
Bawaslu Imbau Masyarakat Kepala Dingin Sikapi Quick Count,"“Anggota Bawaslu RI Fritz Edward Siregar mengimbau semua pihak untuk berkepala dingin dalam menyikapi hasil perhitungan cepat atau quick count Pemilu tahun 2019. Meski lembaga survei diperbolehkan merilis quick count, namun kepastian hanya bersumber dari KPU.”",HOAX
Bawaslu PALI Benarkan Satgas Paslon Amankan Avanza Plat Merah Bawa Amplop Berisi Uang,"Video-video penangkapan mobil yang didalamnya ditemukan sejumlah amplop ini tersebar di media sosial, salah satunya di-posting oleh akun pali-up. Dalam postingannya, akun ini menyebut bahwa kejadian ini diduga merupakan tindakan money politic jelang Pilkada PALI 2020.",NON HOAX
Bayi Nabila Meninggal Karena Kabut Asap di Jambi,"‘Cukup anak hamba ya Allah yg jadi korban akibat asap yang tidak kunjung berhenti, jgan lagi ada korban lain, sesak nafas, batuk, pilek akibat kabut asap dari orang-orang yang tidak bertanggung jawab’, demikian tulis Rhia dalam akun Facebooknya.",HOAX
BBC News Menggunakan Foto Irak untuk Menggambarkan Pembantaian Suriah,"Pada situs http://www.telegraph.co.uk/culture/tvandradio/bbc/9293620/BBC-News-uses-Iraq-photo-to-illustrate-Syrian-massacre.html Fotografer Marco di Lauro menjelaskan foto yang dipakai bbc.com adalah seorang anak muda Irak yang melompati tas berisi kerangka yang ditemukan di Gurun Selatan Baghdad. Menurut Marco foto tersebut diambil pada 27 Maret 2003. Namun tak lama waktu berselang, foto tersebut dirubah oleh pihak bbc.com. ",NON HOAX
BBM Langka Akibat Kilang Balongan Kebakaran,"Cek Fakta Liputan6.com mendapati informasi untuk segera isi BBM karena akan langka akibat Kilang Balongan kebakaran, informasi ini diunggah akun Facebook Along Ulinnuha pada 29 Maret 2021. Unggahan informasi untuk segera isi BBM karena akan langka akibat Kilang Balongan kebakaran berupa tautan artikel berjudul ""Suplai BBM Jabodetabek Langka Efek Kilang Minyak Pertamina Balongan Terbakar? Ini Jawaban Pertamina"" yang dimuat situs motorplus-online.com. Unggahan tersebut diberi keterangan sebagai berikut: ""BURUAN ISI BENSIN TAKUT LANGKA. KILANG MINYAK BALONGAN TERBAKAR HEBAT. KILANG INI SEBAGAI SUPLAI UTAMA BBM KE JABODETABEKBBM DIKIRIM LEWAT PIPA KE PLUMPANG KEMUDIAN DISALURKAN.JAWABAN PERTAMINA BISA KLIK ARTIKEL DI BAWAH"".",HOAX
Beberapa Jalan di Kota Malang Sudah Terapkan Tilang Elektronik,"Malang angkat tangan?? Assalamu’alaikum… Buat dulur2 smua, hati2 di jln poros mulai dr Sabilillah sampai alun2 kota Malang, sudah di terapkan tilang elektronik, jangan main hp, jng lewati garis rambu traffic light, roda dua lewat jalur lambat ya! Jgn lupa pasang sabuk pengaman! Hari ini mulai UJI COBA Untuk sementara masih jalur KTL mulai dr sabilillah sampai alun2/sarinah, berikut nya diterapkan di seluruh kota malang,” tulis akun Facebook Furqon Bahartamal (@onind.bahartamal), Selasa (22/8).",HOAX
Belanja Menggunakan Plastik Dikenakan Denda Rp 250 Ribu,Belanja pakai kantong plastik kena denda 250k walau kita bawa dari rumah. Depan toko / mal ada kontrol dari pemda. HATI2,HOAX
Benarkah 1 Warga di Perbatasan Rohul dan Rohil Dapat 2 Surat Suara di Pilkada Serentak 2020,"BERTUAHPOS.COM, PEKANBARU — Beredar informasi di media sosial mengenai potensi kecurangan dalam proses pemungutan suara di Desa Mahato, Kabupaten Rokan Hulu dalam Pilkada serentak 2020 di Riau. Informasi ini disampaikan melalui narasi dalam sebuah video YouTube dengan pemilik akun AutoCrash Info. Video itu dipublish pada tanggal 8 Desember 2020 kemarin, atau sehari sebelum Pilkada serentak 2020 dilakukan, yang juga menampilkan tempat pemungutan suara (TPS). Adapun klaim yang disebut dalam video berdurasi 5 menit 49 detik itu: Satu warga Desa Mahato (satu pemilih) mendapatkan dua surat suara. Satu surat suara untuk pemilihan Kabupaten Rokan Hilir dan satu lagi untuk pemilihan Kabupaten Rokan Hulu. Karena Desa mahato dianggap masih desa konflik wilayah dimana Kabupaten Rokan Hilir dan Rokan Hulu sama-sama menganggap masuk wilayahnya masing-masing.",HOAX
Benarkah Beredar Selebaran Berlogo Palu Arit Sebelum Pencoblosan di Banyumas?,"Akun Pradi Nastiti menggunggah foto penemuan beberapa foto selebaran berisi ajakan memenangkan capres 01 Jokowi – Amin, Rabu 17 April 2019. Selain berisi ajakan memenangkan Jokowi-Amin, pada seleberan tersebut tertera logo palu arit. Berikut narasinya: *Perihal : Ditemukan selebaran berlambang palu Arit diwilayah Kecamatan Tambak* Yth Komandan ijin melaporkan 1. Pada hari Rabu 17 April 2019 sekira pukul 06.00 didesa Gumelar Lor, desa Watuagung, desa Kamulyan, desa Karangpetir dan desa Purwodadi Kecamatan Tambak Kabupaten Banyumas telah ditemukan selebaran kertas yang bertulisikan "" AYO MENANGKAN JOKOWI-AMIN KITA BANTAI ISLAM FANATIK"" Nasionalis Komunis Indonesia (NKI) tulisan tersebut berlambang simbol Palu Arit PKI dipasang dipinggir jalan a. Di Jembatan Desa Purwodadi Rt 09/01 telah ditemukan gambar palu arit bertulisan "" Ayo menengkan Jokowi-Amin Kita bantai Islam fanatik "" Saksi : Nama : WASMAN, 57 tahun, buruh, alamat ds. Purwodadi Rt 09/01 kec. Tambak b. Ditemukan tulisan Palu Arit yang ditempelkan di jembatan barat Balai Desa Watuagung Rt 03/04 yang bertuliskan "" Ayo menengkan Jokowi-Amin Kita bantai Islam fanatik "" Saksi :Nama : SOFYAN RIYANTO, 56 tahun, tukang ojek, alamat ds. Purwodadi Rt 08/01 kec. Tambak, c. Di bawah Jembatan Rel KA ds. Kamulyan Rt 01/01 kec. Tambak, Saksi :Sumarsono, 38 tahun, ASN, Gumelar lor Rt 03/01 d. Di Jembatan Kamulyan Rt 02/03 Saksi :Tim remas Polres Banyumas, e. Di tembok pagar rumah bp. Supriyanto, ds. Karangpetir Rt 07/02 Saksi :Nama : Monik, 27 tahun, panwas TPS, ds. Karangpetir Rt 06/02 kec. Tambak, 3. Kronologi kejadian : Pada hari Rabu tanggal 17 April 2019 sekitar pkl. 06.00 wib saksi2 melihat ada selebaran gambar palu arit yang dipasang di beberapa tempat kemudian saksi laporan ke Bhabinkamtibmas yang kebetulan sedang lewat, selanjutnya selebaran gambar palu arit tersebut diinformasikan ke Panwaslucam yang kemudian bersama Forkompimcam selebaran gambar tersebut dilepas dan diserahkan ke pihak Panwaslucam Tambak dan diamankan dikantor Panwas 4. Tindakan yang diambil Forkompimkec Tambak Bahwa setelah mendapatkan laporan dari saksi2 bersama Panwaslucam mendatangi TKP dan oleh Panwaslucam yang di saksikan oleh FormkompimcamTambak melepas selebaran gambar tersebut untuk diamankan dikantor Panwas 5. Demikian dilporkan apabila ada perkembangan situasi akan segera dilaporkan. Selain narasi, dalam postingan tersebut juga disertai foto. Dari lima buah foto yang diunggah akun Pradi Nastiti terdapat dua foto yang menampilkan secara jelas selebaran berlogo palu arit. Yang membedakan logo palu arit pada foto pertama berwarna kuning. Sementara logo palu arit pada selebaran berikutnya berwarna merah. Kertas tersebut berisi tulisan tangan, “Ayo!!! menangkan Jokowi-Amin, kita bantai Islam fanatik”. Di bagian bawah tertulis “Nasionalis Komunis Indonesia (NKI)”. Tampak pula beberapa petugas dari TNI/Polri dan warga yang mengenakan tanda pengenal ikut berpose sembari memegang selebaran tersebut.",NON HOAX
Benarkah Paslon KBS di Pilkada Bengkalis Bikin Grup WhatsApp ‘Solid KBS’ Beranggotakan ASN?,"Ketua Tim Advokasi untuk Paslon Abi Bahrun-Herman [AMAN] Saut Maruli Tua Manik mengklaim ada grup WhatsApp yang dibuat oleh Paslon Kasmarni-Bagus Santoso [KBS] sebagai sarana pemenangan mereka di Pilkada serentak 2020 Kabupaten Bangkalis. Klaim yang disebut Maruli beredar dan juga tayang di sebuah media pemberitaan yang tayang pada Rabu, 9 Desember 2020. Diantara satu klaimnya adalah: Pasangan KBS menggunakan Grup WhatsApp bernama Solid KBS, yang anggota di dalam grup itu melibatkan camat, perangkat desa, dan RT/RW se-Kecamatan Mandau, Bengkalis.",HOAX
Benarkah pemerintahan Presiden Jokowi sudah memperkuat pertahanan dan keamanan di luar kawasan Pulau Jawa?,"Calon presiden nomor 1, Joko Widodo, mengatakan pemerintahannya sudah memperkuat pertahanan dan keamanan di luar kawasan Pulau Jawa. Pembangunan itu di antaranya divisi tiga Kostrad di Goa, kemudian Komando Angkatan Udara di Biak, dan armada tiga Angkatan Laut di Sorong ini. “Ini sudah proses pembangunan dan segera akan jadi, saya juga telah memerintahkan untuk gelar pasukan di empat titik penting gelar pasukan terintegrasi yaitu di Natuna sebelah barat, kemudian di Morotai sebelah timur kemudian di Saumlaki, dekat Masela itu, di sebelah selatan dan kemudian di Biak,” kata Jokowi dalam debat capres putaran keempat, 30 Maret 2019 di Hotel Shangrilla, Jakarta.",NON HOAX
Benarkah pernyataan Calon Presiden Joko Widodo bahwa Indonesia kini berhasil menduduki tujuan wisata halal nomor satu di dunia?,"Calon presiden nomor urut 01, Joko Widodo mengklaim bahwa Indonesia kini berhasil menduduki tujuan wisata halal nomor 1 di dunia. Pernyataan ini dilontarkan dalam debat capres putaran ke-5 di Hotel Sultan, Sabtu 13 April 2019.",NON HOAX
"Benarkah pernyataan Calon Presiden Joko Widodo bahwa Pemerintah Indonesia telah menguasai sumber daya alam strategis seperti Blok Mahakam, Blok Rokan dan Freeport?","Calon presiden Joko Widodo mengklaim bahwa Pemerintah Indonesia kini telah menguasai sumber daya alam strategis seperti Blok Mahakam, Blok Rokan dan Freeport. Hal itu dinyatakan Jokowi dalam debat capres putaran ke-5 di Hotel Sultan, Sabtu 13 April 2019.",NON HOAX
"Benarkah pernyataan politikus PKS Hidayat Nur Wahid yang menuding kader PSI korupsi Rp 812 juta, kader PDIP korupsi Rp 5,7 triliun dan kader Golkar korupsi Rp 8 miliar?","Cuitan politikus Partai Keadilan Sejahtera (PKS) Hidayat Nur Wahid di akun @hnurwahid pada Rabu 17 April 2019 pukul 5:50 pagi menjadi viral karena sudah diretweets sebanyak 1.006 kali dan disukai 2.301 akun lain. Isinya adalah pernyataan mantan Ketua Majelis Permusyawaratan Rakyat (MPR) itu sebagai berikut: ""Silahkan hukum ditegakkan secara adil. PKS tak tolerir itu. Tapi kalau anda kaget unt yg senilai rp 25.000,atau 200.000, tidakkah anda kaget dg 400.000 amplop senilai rp 8M unt serangan fajar caleg Golkar,dan rp 812 jt yg dikorupsi caleg PSI,dan rp 5,7T korupsi bupati kader PDIP?"" ",NON HOAX
"Benarkah pernyataan Presiden Joko Widodo bahwa program Membina Ekonomi Keluarga Sejahtera (Mekaar) telah menjangkau 4,2 juta nasabah?","Calon presiden nomor urut 01, Joko Widodo, mengklaim bahwa program Membina Ekonomi Keluarga Sejahtera (Mekaar) telah menjangkau 4,2 juta nasabah. Pernyataan ini dilontarkan Jokowi dalam debat capres putaran ke-5 di Hotel Sultan, Sabtu 13 April 2019.",NON HOAX
Benarkah selama puluhan tahun banyak perusahaan besar meninggalkan limbah dan tidak membayar pajak? ,"Dalam arena debat calon presiden kedua, di Hotel Sultan, 17 Februari 2019, calon presiden Prabowo Subianto menyatakan, ""Selama puluhan tahun perusahaan besar meninggalkan limbah dan tidak membayar pajak.” ",NON HOAX
Benarkah Suara Rekaman Fitnah JK Itu Milik Danny Pomanto ?,"Sebuah rekaman video soal tudingan kepada figur Jusuf Kalla (JK) yang disebut sebagai sosok yang berada di balik penangkapan Menteri KKP Edhy Prabowo oleh KPK viral di Kota Makassar, Sabtu 5 Desember 2020. Video berdurasi 1 menit 58 detik itu menampilkan wajah Danny Pomanto dan kemudian beralih pada sebuah percakapan yang membahas soal penangkapan Edhy Prabowo dan tokoh-tokoh yang diuntungkan dalam penangkapan ini. Berikut isi adalah hasil transkrip lengkap rekaman yang diduga mirip suara Danny Pomanto yang menyindir JK dan membawa nama Jokowi, Prabowo hingga KPK: ""Makanya kalau urusannya Edhy Prabowo ini, kalau Novel (Baswedan) yang tangkap, itu berarti JK (Jusuf Kalla). JK-Anies tuh. Maksudnya kontrolnya di JK. Artinya begini, dia sudah menyerang Prabowo. Yang kedua, nanti seolah-olah Pak Jokowi yang suruh, Prabowo dan Jokowi baku tabrak. Ini kan politik,"" ""Kemudian mengalihkan (isu) Habib Rizieq. Ini mau digeser JK dan Habib Rizieq. JK yang main, karena JK yang paling diuntungkan dengan tertangkapnya Edhy Prabowo. Coba siapa yang paling diuntungkan. JK lagi dihantam, beralih ke Edhy Prabowo kan,"" ""Kedua, Prabowo yang turun karena dianggap bahwa korupsi pale di sini, calon presiden to. Berarti Anies dan JK yang diuntungkan. Apalagi, mengkhianati Jokowi. jadi yang paling untung ini JK. Chaplin yang untung. Jago memang mainnya. Tapi kalau kita hafal apa yang dia mau main ini,"" Demikian kutipan dugaan suara Calon Walikota Makassar nomor urut 01 Danny Pomanto yang di translate oleh tim cek fakta redaksi Galigo.id. Setelah memperoleh rekaman suara itu yang banyak bertebaran di beberapa akun sosial media di Makassar.",HOAX
Benarkah Surat Suara di Musi Banyuasin Tercoblos untuk 01?,"Beredar video yang menampakkan surat suara untuk 01 sudah tercoblos di TPS 03 Soak Baru, Kecamatan Sekayu, Kabupaten Musi Banyuasin. ",NON HOAX
"Bendung Walahar Mau Meluap, Jati Luhur Mau Penuh","Bendung walahar air nya mau meluap. yg di Karawang siap siap Sekarang mau di buka infonya jati luhur udah mau penuh. udah gk menampung. walahar dapat kiriman air dari bandung infonya Mohon hati2 siaga,skitar karawang,,info dari BPBD karawang. 7 pintu air d curug sudah d buka karena air sudah meluap d skiratan purwakarta.. karawang siap siaga",HOAX
Bendungan Bili-Bili Melewati Batas Angka Normal,"Sebuah postingan beredar dengan klaim bahwa Bendungan Gili-Gili sudah melewati batas normal. Postingan itu beredar pada tanggal 12 Januari 2020. Berikut kutipan narasinya: Hujan yang terjadi dini hari hingga siang ini, mengakibatkan elevasi PMA di bendungan Bili-Bili mengalami kenaikan. Kenaikannya cukup signifikan jika di bandingkan tadi pagi, elevasi air menyentuh di angka 86.20 mdpl, siang ini volume air naik menjadi 99.927 mdpl. Angka ini melewati angka normal yakni 99.50 mdpl, kondisi bendungan saat ini 99.927 ucap kepala bbws Jeneberang Suparji saat di konfirmasi. Sementara volume air untuk waspada yakni 103, tahun lalu pada musim bencana banjir bandang bendungan Bili-Bili di buka angka 103 dan menyebabkan banjir bandang di beberapa kabupaten. Curah hujan tinggi di Sulawesi Selatan khususnya wilayah kota Makassar dan Kabupaten Gowa, yang terjadi dini hari kemungkinan membuat elevasi bendungan Bili-Bili terus mengalami kenaikan.... (-)",HOAX
BEREDAR BENDERA PKI DI MANADO,DI Manado sudah beredar bendera PKI ? Bagaimana tindakan pemerintah ? apa masih melarang aparat untuk tidak berlebihan organisasi berlambang palu arit ini,HOAX
Beredar Foto Kotak Suara Kayu di Pemilu 1955,Beredar sebuah foto hitam putih yang memperlihatkan proses kegiatan pemungutan surat suara di indonesia pada masa lampau. ,NON HOAX
Beredar Video Salah Satu Calon Wakil Walikota Acungkan Salam Dua Jari,"Beredar video di group whatsapp calon Wakil Walikota Surabaya No urut 1, Armudji. Video berdurasi 0:19 itu memperlihatkan calon Wakil Walikota Surabaya tersebut mengajak masyarakat untuk mensukseskan pilkada serentak sembari mengacungkan salam dua jari yang menjadi simbol no urut pasangan calon rivalnya.",HOAX
Beredarnya Obat Progesterex untuk Mensterilkan Perempuan,"NARASI: *TOLONG DI BACA dan SEBARKAN  INFORMASI PENTING* “copy paste dari Bpk. Agus Susanto – Sat Narkoba Polres Kab. Tangerang” Yang Punya ANAK gadis, ADIK perempuan, KAKAK perempuan atau ANDA sendiri, semua yang berbau PEREMPUAN…..!!! informasi penting ….. Telah beredar sebuah obat baru yg bernama *”Progesterex”* Obat ini adalah pil kecil yg digunakan untuk mensterilisasi. Obat ini sekarang dipakai oleh para pemerkosa pada ~Perayaan pesta ~Pub, Discotique ~Perayaan Reuni dsbnya",HOAX
